11:40:28.634	SERVER	admin	OK	Server was started (port: 1984).
11:46:05.609	127.0.0.1:50333	admin	REQUEST	XQUERY for $p in collection('f1')//DriverTable where $p/@season=2020 return $p	45.46 ms
11:46:06.335	127.0.0.1:50333	admin	OK	Query executed in 713.31 ms.	726.43 ms
11:46:07.528	127.0.0.1:50333	admin	REQUEST	XQUERY <root>{for $c in collection('f1')//Circuit return <elem> {$c/CircuitName} {$c/Location} </elem>}</root>	0.6 ms
11:46:07.592	127.0.0.1:50333	admin	OK	Query executed in 64.38 ms.	64.98 ms
11:47:32.374	127.0.0.1:50333	admin	REQUEST	XQUERY <root>{for $c in collection('f1')//Circuit return <elem> {$c/CircuitName} {$c/Location} </elem>}</root>	0.57 ms
11:47:32.403	127.0.0.1:50333	admin	OK	Query executed in 28.18 ms.	29.04 ms
11:47:55.229	127.0.0.1:50333	admin	REQUEST	XQUERY <root>{for $c in collection('f1')//Circuit return <elem> {$c/CircuitName} {$c/Location} </elem>}</root>	0.51 ms
11:47:55.262	127.0.0.1:50333	admin	OK	Query executed in 32.52 ms.	32.99 ms
13:35:01.936	127.0.0.1:51255	admin	REQUEST	XQUERY <root>{ for $a in collection('f1')//Race where $a/@season = 2020 return <elem> {$a/RaceName} {$a/Circuit}{$a/Location/Locality} {$a/Locality/Country} </elem> }</root>	3.1 ms
13:35:01.956	127.0.0.1:51255	admin	OK	Query executed in 18.42 ms.	19.57 ms
13:35:11.687	127.0.0.1:51255	admin	REQUEST	XQUERY for $p in collection('f1')//DriverTable where $p/@season=2020 return $p	0.51 ms
13:35:11.694	127.0.0.1:51255	admin	OK	Query executed in 6.6 ms.	7.13 ms
13:35:18.152	127.0.0.1:51255	admin	REQUEST	XQUERY for $c in collection('f1')//ConstructorTable where $c/@season=2018 return $c	0.56 ms
13:35:18.159	127.0.0.1:51255	admin	OK	Query executed in 6.21 ms.	6.77 ms
13:35:23.725	127.0.0.1:51255	admin	REQUEST	XQUERY <root>{for $c in collection('f1')//Circuit return <elem> {$c/CircuitName} {$c/Location} </elem>}</root>	0.44 ms
13:35:23.740	127.0.0.1:51255	admin	OK	Query executed in 14.49 ms.	15.13 ms
14:23:20.089	127.0.0.1:51439	admin	REQUEST	XQUERY for $p in collection('f1')//DriverTable where $p/@season=2020 return $p	6.37 ms
14:23:20.111	127.0.0.1:51439	admin	OK	Query executed in 19.08 ms.	21.59 ms
14:23:23.785	127.0.0.1:51439	admin	REQUEST	XQUERY <root>{ for $a in collection('f1')//Race where $a/@season = 2019 return <elem> {$a/RaceName} {$a/Circuit}{$a/Location/Locality} {$a/Locality/Country} </elem> }</root>	0.68 ms
14:23:23.796	127.0.0.1:51439	admin	OK	Query executed in 10.1 ms.	10.81 ms
14:23:38.274	127.0.0.1:51439	admin	REQUEST	XQUERY for $p in collection('f1')//DriverTable where $p/@season=2020 return $p	0.58 ms
14:23:38.281	127.0.0.1:51439	admin	OK	Query executed in 5.71 ms.	6.48 ms
14:23:47.639	127.0.0.1:51439	admin	REQUEST	XQUERY <root>{ for $a in collection('f1')//Race where $a/@season = 2020 return <elem> {$a/RaceName} {$a/Circuit}{$a/Location/Locality} {$a/Locality/Country} </elem> }</root>	0.39 ms
14:23:47.650	127.0.0.1:51439	admin	OK	Query executed in 9.61 ms.	10.17 ms
14:23:54.939	127.0.0.1:51439	admin	REQUEST	XQUERY for $p in collection('f1')//DriverTable where $p/@season=2020 return $p	0.39 ms
14:23:54.945	127.0.0.1:51439	admin	OK	Query executed in 5.46 ms.	5.99 ms
14:23:58.962	127.0.0.1:51439	admin	REQUEST	XQUERY for $c in collection('f1')//ConstructorTable where $c/@season=2018 return $c	0.43 ms
14:23:58.968	127.0.0.1:51439	admin	OK	Query executed in 5.17 ms.	5.71 ms
14:24:02.321	127.0.0.1:51439	admin	REQUEST	XQUERY <root>{for $c in collection('f1')//Circuit return <elem> {$c/CircuitName} {$c/Location} </elem>}</root>	0.39 ms
14:24:02.342	127.0.0.1:51439	admin	OK	Query executed in 20.15 ms.	20.72 ms
14:24:15.442	127.0.0.1:51439	admin	REQUEST	XQUERY <root>{ for $a in collection('f1')//Race where $a/@season = 2019 return <elem> {$a/RaceName} {$a/Circuit}{$a/Location/Locality} {$a/Locality/Country} </elem> }</root>	0.51 ms
14:24:15.456	127.0.0.1:51439	admin	OK	Query executed in 9.35 ms.	13.24 ms
14:24:20.440	127.0.0.1:51439	admin	REQUEST	XQUERY <root>{ for $a in collection('f1')//Race where $a/@season = 2020 return <elem> {$a/RaceName} {$a/Circuit}{$a/Location/Locality} {$a/Locality/Country} </elem> }</root>	0.41 ms
14:24:20.453	127.0.0.1:51439	admin	OK	Query executed in 11.68 ms.	13.16 ms
14:24:22.211	127.0.0.1:51439	admin	REQUEST	XQUERY for $p in collection('f1')//DriverTable where $p/@season=2020 return $p	0.54 ms
14:24:22.218	127.0.0.1:51439	admin	OK	Query executed in 6.36 ms.	7.18 ms
14:24:27.011	127.0.0.1:51439	admin	REQUEST	XQUERY for $p in collection('f1')//DriverTable where $p/@season=2020 return $p	0.6 ms
